Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary,Year,Month,Hour,Month_sin,Month_cos,Hour_sin,Hour_cos,Wind Bearing (degrees)_sin,Wind Bearing (degrees)_cos,Heavy_Cloud,New_Summary
Mostly Cloudy,snow,-2.22222222222222,-8.81666666666667,0.75,25.5829,158,16.0517,0,1022.75,Mostly cloudy throughout the day and breezy starting in the morning continuing until afternoon.,2014,2,16,0.866025403784439,0.5,-0.94226092211882,-0.334879612170986,0.367473547992272,-0.930033973318164,True,Heavy Cloud / Rain
Partly Cloudy,rain,2.22222222222222,-1.32222222222222,0.92,13.1859,250,16.1,0,1009.47,Mostly cloudy throughout the day.,2014,2,4,0.866025403784439,0.5,0.887885218402375,0.460065037731152,-0.943780060746493,-0.330574041535851,False,Light Cloud
Partly Cloudy,rain,0.294444444444445,-2.47222222222222,0.93,8.3237,211,10.2235,0,1010.45,Mostly cloudy throughout the day.,2014,2,6,0.866025403784439,0.5,0.997668769190539,-0.068242413364671,-0.523803699183509,-0.851839001643898,False,Light Cloud
Partly Cloudy,rain,7.08333333333333,3.77777777777778,0.75,19.4327,220,15.5526,0,1012.98,Mostly cloudy throughout the day.,2014,2,9,0.866025403784439,0.5,0.631087944326053,-0.77571129070442,-0.650944001011663,-0.759125752129993,False,Light Cloud
Overcast,rain,12.5,12.5,0.73,14.0553,328,9.8532,0,1007.37,Mostly cloudy throughout the day.,2014,2,14,0.866025403784439,0.5,-0.631087944326053,-0.77571129070442,-0.516329333901554,0.856390109093267,True,Heavy Cloud / Rain
Foggy,rain,5,3.12222222222222,0.94,8.0983,9,2.9624,0,1008.26,Mostly cloudy throughout the day.,2014,2,22,0.866025403784439,0.5,-0.269796771157025,0.962917287347799,0.156866610836706,0.987619798507809,True,Heavy Cloud / Rain
Mostly Cloudy,rain,12.4611111111111,12.4611111111111,0.65,24.6974,171,10.0786,0,1003.09,Foggy overnight.,2014,2,11,0.866025403784439,0.5,0.136166649096247,-0.990685946036331,0.148218098934677,-0.988954698228483,True,Heavy Cloud / Rain
Partly Cloudy,rain,2.85,-0.755555555555555,0.82,14.2324,233,15.8263,0,1009.56,Foggy overnight.,2014,2,22,0.866025403784439,0.5,-0.269796771157025,0.962917287347799,-0.805401260854916,-0.592729962979189,False,Light Cloud
Partly Cloudy,rain,2.35555555555556,-1.75555555555556,0.83,16.583,242,14.9569,0,1010.5,Partly cloudy throughout the day.,2014,2,0,0.866025403784439,0.5,0,1,-0.888409771397379,-0.459051280453127,False,Light Cloud
Partly Cloudy,rain,2.11111111111111,-1.86111111111111,0.85,15.4077,240,10.2074,0,1012.39,Partly cloudy throughout the day.,2014,2,7,0.866025403784439,0.5,0.94226092211882,-0.334879612170986,-0.871800291026342,-0.489861462626307,False,Light Cloud
Partly Cloudy,rain,5.97777777777778,3.1,0.77,14.168,224,15.1823,0,1012.77,Partly cloudy throughout the day.,2014,2,9,0.866025403784439,0.5,0.631087944326053,-0.77571129070442,-0.702450690529556,-0.711732412760968,False,Light Cloud
Partly Cloudy,rain,7.85,4.98333333333333,0.7,17.2753,221,16.1,0,1012.72,Partly cloudy throughout the day.,2014,2,10,0.866025403784439,0.5,0.398401089846241,-0.917211301505453,-0.664129777507731,-0.747617307602982,False,Light Cloud
Partly Cloudy,rain,9.97222222222223,7.15,0.57,22.2341,207,10.3523,0,1010.6,Partly cloudy throughout the day.,2014,2,12,0.866025403784439,0.5,-0.136166649096246,-0.990685946036331,-0.462934090562796,-0.886392705179142,False,Light Cloud
Partly Cloudy,rain,4.98888888888889,1.81111111111111,0.7,14.6188,159,15.1823,0,1008.99,Partly cloudy throughout the day.,2014,2,18,0.866025403784439,0.5,-0.979084087682323,0.203456013052633,0.351140728851688,-0.93632269466328,False,Light Cloud
Partly Cloudy,rain,4.30555555555556,0.244444444444443,0.71,19.7064,150,16.1,0,1007.94,Partly cloudy throughout the day.,2014,2,20,0.866025403784439,0.5,-0.730835964278124,0.682553143218654,0.49367130363771,-0.869648574979942,False,Light Cloud
Mostly Cloudy,rain,1.17777777777778,-2.53333333333333,0.8,12.8317,137,14.9569,0,1007.25,Mostly cloudy until night.,2014,2,0,0.866025403784439,0.5,0,1,0.677112125077616,-0.735879861168163,True,Heavy Cloud / Rain
Overcast,rain,2.85,2.85,0.89,4.7495,241,6.0214,0,1007.79,Mostly cloudy until night.,2014,2,5,0.866025403784439,0.5,0.979084087682323,0.203456013052634,-0.880239843903818,-0.474529047798112,True,Heavy Cloud / Rain
Overcast,rain,6.06666666666667,3.22777777777778,0.86,14.0392,260,8.1305,0,1008.72,Mostly cloudy until night.,2014,2,7,0.866025403784439,0.5,0.94226092211882,-0.334879612170986,-0.986923980536286,-0.161186403404298,True,Heavy Cloud / Rain
Overcast,rain,8.88888888888889,5.76111111111111,0.62,22.3468,320,10.2557,0,1012.03,Mostly cloudy until night.,2014,2,14,0.866025403784439,0.5,-0.631087944326053,-0.77571129070442,-0.630792758907189,0.775951348545936,True,Heavy Cloud / Rain
Mostly Cloudy,rain,7.89444444444445,4.68333333333333,0.62,20.4953,303,10.2235,0,1012.5,Mostly cloudy until night.,2014,2,15,0.866025403784439,0.5,-0.816969893010442,-0.576680322114867,-0.830556911615132,0.556933763178651,True,Heavy Cloud / Rain
Partly Cloudy,snow,-2.27222222222222,-5.78333333333333,0.88,9.2253,131,15.8263,0,1018.56,Partly cloudy starting in the morning.,2014,2,5,0.866025403784439,0.5,0.979084087682323,0.203456013052634,0.75051602657153,-0.660852248130611,False,Light Cloud
Partly Cloudy,rain,11.0611111111111,11.0611111111111,0.46,20.5275,160,16.1,0,1016.52,Partly cloudy starting in the morning.,2014,2,14,0.866025403784439,0.5,-0.631087944326053,-0.77571129070442,0.334700352146561,-0.942324611942704,False,Light Cloud
Partly Cloudy,rain,6.05555555555555,2.83333333333333,0.57,16.6474,140,15.1823,0,1015.44,Partly cloudy starting in the morning.,2014,2,18,0.866025403784439,0.5,-0.979084087682323,0.203456013052633,0.637558834511389,-0.770401669609093,False,Light Cloud
Partly Cloudy,rain,3.81666666666666,1.1,0.73,10.7387,170,16.1,0,1013.22,Mostly cloudy throughout the day.,2014,2,1,0.866025403784439,0.5,0.269796771157024,0.962917287347799,0.165503110095191,-0.986209268131677,False,Light Cloud
Mostly Cloudy,rain,3.22777777777778,0.011111111111113,0.81,12.6224,166,15.1823,0,1014.41,Mostly cloudy throughout the day.,2014,2,6,0.866025403784439,0.5,0.997668769190539,-0.068242413364671,0.234083500898231,-0.972216495749392,True,Heavy Cloud / Rain
Mostly Cloudy,rain,5.22777777777778,2.80555555555555,0.81,10.6743,174,16.1,0,1014.83,Mostly cloudy throughout the day.,2014,2,7,0.866025403784439,0.5,0.94226092211882,-0.334879612170986,0.096111908354273,-0.995370534561125,True,Heavy Cloud / Rain
Mostly Cloudy,rain,7.98888888888889,6.03333333333333,0.75,11.1573,203,16.1,0,1015.04,Mostly cloudy throughout the day.,2014,2,8,0.866025403784439,0.5,0.816969893010442,-0.576680322114867,-0.399796536500279,-0.916603910859201,True,Heavy Cloud / Rain
Partly Cloudy,rain,5.26111111111111,2.26111111111111,0.89,13.9104,340,14.9569,0,1015.45,Mostly cloudy throughout the day.,2014,2,0,0.866025403784439,0.5,0,1,-0.32644140216099,0.945217441097638,False,Light Cloud
Mostly Cloudy,rain,8.81666666666667,6.41111111111111,0.83,15.4721,30,9.982,0,1017.15,Mostly cloudy throughout the day.,2014,2,13,0.866025403784439,0.5,-0.398401089846242,-0.917211301505453,0.501262559231529,0.865295236732907,True,Heavy Cloud / Rain
Mostly Cloudy,rain,7.2,5.4,0.87,9.5151,30,9.982,0,1018.11,Mostly cloudy throughout the day.,2014,2,16,0.866025403784439,0.5,-0.94226092211882,-0.334879612170986,0.501262559231529,0.865295236732907,True,Heavy Cloud / Rain
Overcast,rain,5.53333333333333,5.53333333333333,0.96,3.3649,319,7.9695,0,1021.43,Foggy in the morning.,2014,2,23,0.866025403784439,0.5,-2.44929359829471E-16,1,-0.644276086679062,0.764792994302062,True,Heavy Cloud / Rain
Overcast,rain,5.57222222222222,4.42222222222222,0.96,5.9248,287,7.3255,0,1022.11,Foggy in the morning.,2014,2,0,0.866025403784439,0.5,0,1,-0.952132365059013,0.305686047125364,True,Heavy Cloud / Rain
Foggy,rain,4.98333333333333,4.98333333333333,0.94,0.4025,328,1.0787,0,1024.15,Foggy in the morning.,2014,2,6,0.866025403784439,0.5,0.997668769190539,-0.068242413364671,-0.516329333901554,0.856390109093267,True,Heavy Cloud / Rain
Mostly Cloudy,rain,9.90555555555556,9.90555555555556,0.71,4.8139,111,9.982,0,1024.07,Foggy in the morning.,2014,2,13,0.866025403784439,0.5,-0.398401089846242,-0.917211301505453,0.931632937687414,-0.363400700901799,True,Heavy Cloud / Rain
Partly Cloudy,rain,7.28888888888889,6.74444444444444,0.86,4.8622,122,10.2557,0,1023.17,Foggy in the morning.,2014,2,17,0.866025403784439,0.5,-0.997668769190539,-0.068242413364671,0.844890139367523,-0.534939858675279,False,Light Cloud
Partly Cloudy,rain,6.07777777777778,4.83888888888889,0.9,6.4561,158,9.982,0,1021.89,Foggy in the morning.,2014,2,21,0.866025403784439,0.5,-0.519583950035434,0.854419404546488,0.367473547992272,-0.930033973318164,False,Light Cloud
Overcast,rain,15.8388888888889,15.8388888888889,0.63,9.0482,179,11.9784,0,1014.09,Foggy starting overnight continuing until morning.,2014,2,13,0.866025403784439,0.5,-0.398401089846242,-0.917211301505453,0.008750842777064,-0.999961710642308,True,Heavy Cloud / Rain
Mostly Cloudy,rain,12.2222222222222,12.2222222222222,0.8,8.1949,320,7.2128,0,1012.91,Foggy starting overnight continuing until morning.,2014,2,16,0.866025403784439,0.5,-0.94226092211882,-0.334879612170986,-0.630792758907189,0.775951348545936,True,Heavy Cloud / Rain
Mostly Cloudy,snow,-1.12777777777778,-6.82777777777778,0.77,21.2198,148,14.8764,0,1020.21,Breezy overnight and mostly cloudy throughout the day.,2014,2,6,0.866025403784439,0.5,0.997668769190539,-0.068242413364671,0.523803699183508,-0.851839001643898,True,Heavy Cloud / Rain
Mostly Cloudy,snow,-0.116666666666667,-6.13888888888889,0.7,25.8727,158,15.7297,0,1020.7,Breezy overnight and mostly cloudy throughout the day.,2014,2,7,0.866025403784439,0.5,0.94226092211882,-0.334879612170986,0.367473547992272,-0.930033973318164,True,Heavy Cloud / Rain
Mostly Cloudy,rain,2.08333333333333,-2.78888888888889,0.69,21.4774,149,16.1,0,1021.08,Breezy overnight and mostly cloudy throughout the day.,2014,2,10,0.866025403784439,0.5,0.398401089846241,-0.917211301505453,0.508815428782494,-0.860875635288215,True,Heavy Cloud / Rain
Mostly Cloudy,rain,1.01666666666667,-3.25,0.7,15.6331,138,16.0517,0,1022.55,Breezy overnight and mostly cloudy throughout the day.,2014,2,16,0.866025403784439,0.5,-0.94226092211882,-0.334879612170986,0.664129777507731,-0.747617307602982,True,Heavy Cloud / Rain
Partly Cloudy,snow,-2.85555555555556,-5.51111111111111,0.85,6.5205,83,15.6492,0,1024,Breezy overnight and mostly cloudy throughout the day.,2014,2,22,0.866025403784439,0.5,-0.269796771157025,0.962917287347799,0.993029832318594,0.117863277255063,False,Light Cloud
Mostly Cloudy,rain,7.2,5.1,0.86,11.0768,340,5.1359,0,1014.72,Mostly cloudy throughout the day.,2014,2,2,0.866025403784439,0.5,0.519583950035434,0.854419404546488,-0.32644140216099,0.945217441097638,True,Heavy Cloud / Rain
Mostly Cloudy,rain,6.65555555555555,5.51111111111111,0.93,6.4239,338,5.3774,0,1014.62,Mostly cloudy throughout the day.,2014,2,3,0.866025403784439,0.5,0.730835964278124,0.682553143218654,-0.359320896588316,0.933214066157904,True,Heavy Cloud / Rain
Overcast,rain,11.0833333333333,11.0833333333333,0.7,8.8389,10,9.982,0,1016.73,Mostly cloudy throughout the day.,2014,2,14,0.866025403784439,0.5,-0.631087944326053,-0.77571129070442,0.174126935338113,0.984723215116693,True,Heavy Cloud / Rain
Overcast,rain,8.57222222222222,8.57222222222222,0.85,3.4776,157,9.6922,0,1017.96,Mostly cloudy throughout the day.,2014,2,18,0.866025403784439,0.5,-0.979084087682323,0.203456013052633,0.38369380667886,-0.923460374199286,True,Heavy Cloud / Rain
Foggy,rain,5.96666666666667,4.30555555555556,0.93,7.9212,69,2.9785,0,1015.03,Foggy until morning.,2014,2,7,0.866025403784439,0.5,0.94226092211882,-0.334879612170986,0.934777328459292,0.35523421315874,True,Heavy Cloud / Rain
Overcast,rain,9.83333333333334,8.53888888888889,0.84,9.4829,118,4.3631,0,1014.59,Foggy until morning.,2014,2,11,0.866025403784439,0.5,0.136166649096247,-0.990685946036331,0.880239843903818,-0.474529047798112,True,Heavy Cloud / Rain
Overcast,rain,9.86111111111111,8.87777777777777,0.83,7.889,118,5.9248,0,1013.31,Foggy until morning.,2014,2,13,0.866025403784439,0.5,-0.398401089846242,-0.917211301505453,0.880239843903818,-0.474529047798112,True,Heavy Cloud / Rain
Overcast,rain,8.87222222222222,7.77777777777778,0.89,7.6314,84,7.5992,0,1013.01,Foggy until morning.,2014,2,18,0.866025403784439,0.5,-0.979084087682323,0.203456013052633,0.994940472365893,0.100466195550214,True,Heavy Cloud / Rain
Overcast,rain,7.12777777777778,5.52777777777778,0.94,8.5169,170,5.8926,0,1012.72,Overcast throughout the day.,2014,2,4,0.866025403784439,0.5,0.887885218402375,0.460065037731152,0.165503110095191,-0.986209268131677,True,Heavy Cloud / Rain
Overcast,rain,7.75555555555556,6.77777777777778,0.93,6.44,2,4.4919,0,1016.15,Overcast throughout the day.,2014,2,22,0.866025403784439,0.5,-0.269796771157025,0.962917287347799,0.034996670133172,0.99938742891813,True,Heavy Cloud / Rain
Overcast,rain,7.22222222222222,4.39444444444444,0.92,15.8424,31,4.7495,0,1019.37,Foggy starting overnight continuing until morning.,2014,2,8,0.866025403784439,0.5,0.816969893010442,-0.576680322114867,0.516329333901553,0.856390109093267,True,Heavy Cloud / Rain
Overcast,rain,7.3,4.96111111111111,0.93,12.5741,41,4.1216,0,1019.94,Foggy starting overnight continuing until morning.,2014,2,9,0.866025403784439,0.5,0.631087944326053,-0.77571129070442,0.657562066888881,0.753400377083011,True,Heavy Cloud / Rain
Overcast,rain,7.34444444444444,4.73888888888889,0.92,14.3773,40,3.8318,0,1020.54,Foggy starting overnight continuing until morning.,2014,2,11,0.866025403784439,0.5,0.136166649096247,-0.990685946036331,0.644276086679061,0.764792994302063,True,Heavy Cloud / Rain
Overcast,rain,8.91666666666666,7.37777777777778,0.88,9.8532,40,9.982,0,1020.34,Foggy starting overnight continuing until morning.,2014,2,13,0.866025403784439,0.5,-0.398401089846242,-0.917211301505453,0.644276086679061,0.764792994302063,True,Heavy Cloud / Rain
Overcast,rain,8.83333333333333,6.94444444444445,0.84,11.8174,20,9.4507,0,1020.52,Foggy starting overnight continuing until morning.,2014,2,15,0.866025403784439,0.5,-0.816969893010442,-0.576680322114867,0.342933671209126,0.939359620779513,True,Heavy Cloud / Rain
Overcast,rain,7.77777777777778,5.29444444444445,0.88,14.2485,21,9.982,0,1022.15,Foggy starting overnight continuing until morning.,2014,2,19,0.866025403784439,0.5,-0.887885218402375,0.460065037731152,0.359320896588316,0.933214066157904,True,Heavy Cloud / Rain
Mostly Cloudy,rain,6.6,4.41111111111111,0.82,10.8997,10,14.9086,0,1022.55,Mostly cloudy throughout the day.,2014,2,2,0.866025403784439,0.5,0.519583950035434,0.854419404546488,0.174126935338113,0.984723215116693,True,Heavy Cloud / Rain
Mostly Cloudy,rain,6.01666666666667,3.18333333333333,0.79,13.9265,20,9.982,0,1022.46,Mostly cloudy throughout the day.,2014,2,4,0.866025403784439,0.5,0.887885218402375,0.460065037731152,0.342933671209126,0.939359620779513,True,Heavy Cloud / Rain
Mostly Cloudy,rain,4.92777777777778,1.85,0.86,13.9426,19,9.982,0,1022.56,Mostly cloudy throughout the day.,2014,2,5,0.866025403784439,0.5,0.979084087682323,0.203456013052634,0.32644140216099,0.945217441097638,True,Heavy Cloud / Rain
Mostly Cloudy,rain,5.03333333333334,5.03333333333334,0.87,3.7996,36,9.982,0,1022.5,Mostly cloudy throughout the day.,2014,2,6,0.866025403784439,0.5,0.997668769190539,-0.068242413364671,0.589200285503426,0.807987019427096,True,Heavy Cloud / Rain
Mostly Cloudy,rain,8.97777777777778,8.97777777777778,0.76,4.5563,110,9.982,0,1022.57,Mostly cloudy throughout the day.,2014,2,15,0.866025403784439,0.5,-0.816969893010442,-0.576680322114867,0.937850135184186,-0.347040522035977,True,Heavy Cloud / Rain
Overcast,rain,7.22222222222222,5.52777777777778,0.93,9.0321,150,8.1305,0,1023.29,Mostly cloudy throughout the day.,2014,2,19,0.866025403784439,0.5,-0.887885218402375,0.460065037731152,0.49367130363771,-0.869648574979942,True,Heavy Cloud / Rain
Overcast,rain,6.14444444444445,4.41111111111111,0.81,8.3237,170,9.1609,0,1022.89,Mostly cloudy until evening.,2014,2,9,0.866025403784439,0.5,0.631087944326053,-0.77571129070442,0.165503110095191,-0.986209268131677,True,Heavy Cloud / Rain
Mostly Cloudy,rain,8.02777777777778,6.16111111111111,0.71,10.7065,160,9.9015,0,1022.22,Mostly cloudy until evening.,2014,2,13,0.866025403784439,0.5,-0.398401089846242,-0.917211301505453,0.334700352146561,-0.942324611942704,True,Heavy Cloud / Rain
Partly Cloudy,rain,6.29444444444444,4.27222222222222,0.79,9.7405,130,14.812,0,1021.43,Mostly cloudy until evening.,2014,2,16,0.866025403784439,0.5,-0.94226092211882,-0.334879612170986,0.761966667054504,-0.647616243077527,False,Light Cloud
Clear,rain,3.15555555555556,0.405555555555554,0.87,10.304,129,13.9748,0,1022.56,Mostly cloudy until evening.,2014,2,21,0.866025403784439,0.5,-0.519583950035434,0.854419404546488,0.773183910291764,-0.634181867342434,False,Clear
Clear,rain,1.03888888888889,-0.850000000000001,0.85,6.0858,150,13.7977,0,1022.59,Partly cloudy starting in the morning continuing until evening.,2014,2,0,0.866025403784439,0.5,0,1,0.49367130363771,-0.869648574979942,False,Clear
Partly Cloudy,rain,1.04444444444445,-2.26666666666667,0.86,10.8836,159,7.9695,0,1023.87,Partly cloudy starting in the morning continuing until evening.,2014,2,7,0.866025403784439,0.5,0.94226092211882,-0.334879612170986,0.351140728851688,-0.93632269466328,False,Light Cloud
Partly Cloudy,rain,3.84444444444444,0.777777777777777,0.77,12.5097,160,9.9015,0,1023.89,Partly cloudy starting in the morning continuing until evening.,2014,2,8,0.866025403784439,0.5,0.816969893010442,-0.576680322114867,0.334700352146561,-0.942324611942704,False,Light Cloud
Clear,rain,2.76111111111111,0.988888888888889,0.89,6.4883,132,14.7637,0,1022.98,Mostly cloudy starting overnight.,2014,2,23,0.866025403784439,0.5,-2.44929359829471E-16,1,0.738835496277049,-0.673885828194248,False,Clear
Mostly Cloudy,rain,0.694444444444444,-1.28888888888889,0.92,6.2146,177,11.753,0,1023.08,Mostly cloudy starting overnight.,2014,2,1,0.866025403784439,0.5,0.269796771157024,0.962917287347799,0.043740812396988,-0.999042912657335,True,Heavy Cloud / Rain
Mostly Cloudy,rain,6.18333333333334,3.90555555555556,0.8,10.8997,160,7.8729,0,1014.56,Mostly cloudy throughout the day.,2014,2,8,0.866025403784439,0.5,0.816969893010442,-0.576680322114867,0.334700352146561,-0.942324611942704,True,Heavy Cloud / Rain
Mostly Cloudy,rain,9.20555555555556,8.13333333333333,0.81,7.8085,145,10.3523,0,1010.66,Mostly cloudy throughout the day.,2014,2,15,0.866025403784439,0.5,-0.816969893010442,-0.576680322114867,0.567787718624338,-0.823175015764794,True,Heavy Cloud / Rain
Partly Cloudy,rain,6.28333333333334,4.48888888888889,0.92,8.694,114,11.6081,0,1010.37,Mostly cloudy throughout the day.,2014,2,18,0.866025403784439,0.5,-0.979084087682323,0.203456013052633,0.911277193868751,-0.411793486998877,False,Light Cloud
Partly Cloudy,rain,4.96666666666667,4.96666666666667,0.87,3.3488,116,11.4954,0,1010.48,Mostly cloudy throughout the day.,2014,2,21,0.866025403784439,0.5,-0.519583950035434,0.854419404546488,0.896307570984731,-0.443432901570747,False,Light Cloud
Partly Cloudy,snow,-3.93888888888889,-8.17222222222222,0.84,10.5777,70,14.5705,0,1025.18,Partly cloudy until morning.,2014,2,4,0.866025403784439,0.5,0.887885218402375,0.460065037731152,0.940851122550506,0.338820254995851,False,Light Cloud
Clear,rain,2.18333333333333,2.18333333333333,0.65,4.508,89,11.6081,0,1025.55,Partly cloudy until morning.,2014,2,9,0.866025403784439,0.5,0.631087944326053,-0.77571129070442,0.999913849632419,0.013126054749099,False,Clear
Clear,snow,-2.32222222222222,-6.32222222222222,0.81,10.9319,159,15.6492,0,1024.58,Partly cloudy until morning.,2014,2,19,0.866025403784439,0.5,-0.887885218402375,0.460065037731152,0.351140728851688,-0.93632269466328,False,Clear
Clear,snow,-1.90555555555556,-4.30555555555556,0.79,6.2629,149,15.6492,0,1024.7,Partly cloudy until morning.,2014,2,20,0.866025403784439,0.5,-0.730835964278124,0.682553143218654,0.508815428782494,-0.860875635288215,False,Clear
Clear,snow,-4.17222222222222,-9.16666666666667,0.79,13.3469,150,15.4399,0,1025.58,Partly cloudy starting in the afternoon continuing until evening.,2014,2,1,0.866025403784439,0.5,0.269796771157024,0.962917287347799,0.49367130363771,-0.869648574979942,False,Clear
Clear,snow,-3.08333333333333,-7.96666666666667,0.72,13.9426,130,15.6009,0,1025.9,Partly cloudy starting in the afternoon continuing until evening.,2014,2,7,0.866025403784439,0.5,0.94226092211882,-0.334879612170986,0.761966667054504,-0.647616243077527,False,Clear
Partly Cloudy,snow,-0.072222222222222,-2.67777777777778,0.75,7.5992,82,15.134,0,1023.79,Partly cloudy starting in the afternoon continuing until evening.,2014,2,16,0.866025403784439,0.5,-0.94226092211882,-0.334879612170986,0.990815018299134,0.135224256377646,False,Light Cloud
Clear,snow,-1.21111111111111,-4.08333333333333,0.81,7.8246,100,11.9784,0,1023.91,Partly cloudy starting in the afternoon continuing until evening.,2014,2,17,0.866025403784439,0.5,-0.997668769190539,-0.068242413364671,0.98395190295646,-0.178433888788986,False,Clear
Clear,snow,-4.26111111111111,-8.18888888888889,0.79,9.3702,118,11.6403,0,1021.79,Partly cloudy starting in the morning.,2014,2,4,0.866025403784439,0.5,0.887885218402375,0.460065037731152,0.880239843903818,-0.474529047798112,False,Clear
Partly Cloudy,snow,-4.3,-9.57222222222222,0.81,14.4256,108,7.3255,0,1021.1,Partly cloudy starting in the morning.,2014,2,6,0.866025403784439,0.5,0.997668769190539,-0.068242413364671,0.949420897984781,-0.314006303232549,False,Light Cloud
Partly Cloudy,snow,-1.36666666666667,-5.53333333333333,0.7,12.397,129,6.8747,0,1020.62,Partly cloudy starting in the morning.,2014,2,8,0.866025403784439,0.5,0.816969893010442,-0.576680322114867,0.773183910291764,-0.634181867342434,False,Light Cloud
Partly Cloudy,snow,-0.094444444444445,-4.83888888888889,0.75,16.8084,128,6.9391,0,1019.79,Partly cloudy starting in the morning.,2014,2,10,0.866025403784439,0.5,0.398401089846241,-0.917211301505453,0.784164320340785,-0.62055323599549,False,Light Cloud
Mostly Cloudy,rain,1.08888888888889,-3.82222222222222,0.78,19.803,150,14.7637,0,1014.38,Partly cloudy starting in the morning.,2014,2,22,0.866025403784439,0.5,-0.269796771157025,0.962917287347799,0.49367130363771,-0.869648574979942,True,Heavy Cloud / Rain
Mostly Cloudy,rain,1.08888888888889,-3.36666666666667,0.78,16.8245,149,14.812,0,1014.18,Mostly cloudy throughout the day.,2014,2,23,0.866025403784439,0.5,-2.44929359829471E-16,1,0.508815428782494,-0.860875635288215,True,Heavy Cloud / Rain
Mostly Cloudy,rain,0.533333333333334,-4.13333333333333,0.82,17.3075,159,15.7297,0,1013.78,Mostly cloudy throughout the day.,2014,2,2,0.866025403784439,0.5,0.519583950035434,0.854419404546488,0.351140728851688,-0.93632269466328,True,Heavy Cloud / Rain
Overcast,rain,1.13333333333333,-1.73888888888889,0.85,9.2253,150,9.7083,0,1015.31,Mostly cloudy throughout the day.,2014,2,10,0.866025403784439,0.5,0.398401089846241,-0.917211301505453,0.49367130363771,-0.869648574979942,True,Heavy Cloud / Rain
Overcast,rain,2.99444444444445,2.99444444444445,0.83,2.254,154,9.7566,0,1015.12,Mostly cloudy throughout the day.,2014,2,12,0.866025403784439,0.5,-0.136166649096246,-0.990685946036331,0.431629717414502,-0.902050878301594,True,Heavy Cloud / Rain
Overcast,rain,2.68888888888889,2.68888888888889,0.83,4.6207,350,7.8729,0,1015.04,Mostly cloudy throughout the day.,2014,2,13,0.866025403784439,0.5,-0.398401089846242,-0.917211301505453,-0.156866610836707,0.987619798507809,True,Heavy Cloud / Rain
Mostly Cloudy,rain,1.11111111111111,-1.36111111111111,0.92,7.8246,30,6.9391,0,1016.52,Mostly cloudy throughout the day.,2014,2,17,0.866025403784439,0.5,-0.997668769190539,-0.068242413364671,0.501262559231529,0.865295236732907,True,Heavy Cloud / Rain
Foggy,rain,0.094444444444445,-4.12222222222222,0.99,14.168,160,0.161,0,1016.62,Foggy starting overnight continuing until afternoon.,2014,2,7,0.866025403784439,0.5,0.94226092211882,-0.334879612170986,0.334700352146561,-0.942324611942704,True,Heavy Cloud / Rain
Foggy,rain,1.11111111111111,-2.87222222222222,0.92,14.1519,159,0.161,0,1016.23,Foggy starting overnight continuing until afternoon.,2014,2,8,0.866025403784439,0.5,0.816969893010442,-0.576680322114867,0.351140728851688,-0.93632269466328,True,Heavy Cloud / Rain
Foggy,rain,2.71111111111111,-0.638888888888888,1,12.6868,159,0.322,0,1015.23,Foggy starting overnight continuing until afternoon.,2014,2,11,0.866025403784439,0.5,0.136166649096247,-0.990685946036331,0.351140728851688,-0.93632269466328,True,Heavy Cloud / Rain
Foggy,rain,7.33888888888889,5.30555555555555,0.96,10.8836,205,2.4955,0,1012.96,Foggy starting overnight continuing until afternoon.,2014,2,13,0.866025403784439,0.5,-0.398401089846242,-0.917211301505453,-0.431629717414501,-0.902050878301594,True,Heavy Cloud / Rain
Mostly Cloudy,rain,5.81666666666667,3.48888888888889,0.81,10.8031,144,7.5026,0,1011.56,Foggy starting overnight continuing until afternoon.,2014,2,18,0.866025403784439,0.5,-0.979084087682323,0.203456013052633,0.582107158030027,-0.81311208118574,True,Heavy Cloud / Rain
Overcast,rain,3.89444444444444,2,0.89,7.4865,149,5.9087,0,1011.96,Mostly cloudy throughout the day.,2014,2,7,0.866025403784439,0.5,0.94226092211882,-0.334879612170986,0.508815428782494,-0.860875635288215,True,Heavy Cloud / Rain
Overcast,rain,4.98333333333333,3.19444444444444,0.83,7.7602,139,5.8765,0,1012.12,Mostly cloudy throughout the day.,2014,2,8,0.866025403784439,0.5,0.816969893010442,-0.576680322114867,0.650944001011663,-0.759125752129993,True,Heavy Cloud / Rain
Overcast,rain,9.86111111111111,7.88333333333333,0.78,14.0392,140,9.9015,0,1009.35,Mostly cloudy throughout the day.,2014,2,13,0.866025403784439,0.5,-0.398401089846242,-0.917211301505453,0.637558834511389,-0.770401669609093,True,Heavy Cloud / Rain
Mostly Cloudy,rain,8.88333333333334,6.64444444444445,0.85,14.3129,150,9.3702,0,1008.3,Mostly cloudy throughout the day.,2014,2,15,0.866025403784439,0.5,-0.816969893010442,-0.576680322114867,0.49367130363771,-0.869648574979942,True,Heavy Cloud / Rain
Mostly Cloudy,rain,7.83333333333333,5.48333333333333,0.9,13.4113,159,9.8371,0,1007.82,Mostly cloudy throughout the day.,2014,2,18,0.866025403784439,0.5,-0.979084087682323,0.203456013052633,0.351140728851688,-0.93632269466328,True,Heavy Cloud / Rain
